transaction_date,value_date,description,reference,debit,credit,balance
2022-09-19,2022-09-19,Invoice payment - Customer_0082,REF76331448,0.0,159.42,18131.15
2022-09-19,2022-09-19,Invoice payment - Customer_0049,REF83874810,0.0,66.52,18197.67
2022-09-20,2022-09-20,Invoice payment - Customer_0032,REF45281603,0.0,75.14,18272.81
2022-09-20,2022-09-20,Service payment - Customer_0065,REF47172819,0.0,61.41,18334.22
2022-09-20,2022-09-20,Invoice payment - Customer_0022,REF78937366,0.0,81.17,18415.39
2022-09-20,2022-09-20,Service payment - Customer_0053,REF16879101,0.0,126.75,18542.14
2022-09-20,2022-09-20,Project payment - Customer_0095,REF53770527,0.0,73.18,18615.32
2022-09-20,2022-09-20,Project payment - Customer_0037,REF10503715,0.0,149.78,18765.1
2022-09-20,2022-09-20,Payment from Customer_0017,REF60326440,0.0,83.78,18848.88
2022-09-20,2022-09-20,Project payment - Customer_0047,REF42199438,0.0,120.38,18969.26
2022-09-20,2022-09-20,Invoice payment - Customer_0012,REF28648553,0.0,73.07,19042.33
2022-09-20,2022-09-20,Project payment - Customer_0093,REF80859963,0.0,120.22,19162.55
2022-09-20,2022-09-20,Invoice payment - Customer_0018,REF24597244,0.0,84.23,19246.78
2022-09-21,2022-09-21,Invoice payment - Customer_0065,REF83306231,0.0,50.3,19297.08
2022-09-21,2022-09-21,Payment from Customer_0090,REF89937021,0.0,122.08,19419.16
2022-09-21,2022-09-21,Project payment - Customer_0097,REF75034811,0.0,60.64,19479.8
2022-09-21,2022-09-21,Invoice payment - Customer_0042,REF17971413,0.0,109.02,19588.82
2022-09-21,2022-09-21,Service payment - Customer_0049,REF64208040,0.0,74.96,19663.78
2022-09-21,2022-09-21,Invoice payment - Customer_0024,REF19967765,0.0,89.99,19753.77
2022-09-21,2022-09-21,Service payment - Customer_0038,REF59942074,0.0,54.39,19808.16
2022-09-21,2022-09-21,Invoice payment - Customer_0092,REF94788824,0.0,72.82,19880.98
2022-09-21,2022-09-21,Service payment - Customer_0061,REF39936668,0.0,116.43,19997.41
2022-09-21,2022-09-21,Service payment - Customer_0021,REF11401615,0.0,91.3,20088.71
2022-09-22,2022-09-22,Invoice payment - Customer_0054,REF94358899,0.0,93.4,20182.11
2022-09-22,2022-09-22,Service payment - Customer_0037,REF86812295,0.0,122.06,20304.17
2022-09-22,2022-09-22,Payment from Customer_0084,REF83352218,0.0,80.01,20384.18
2022-09-22,2022-09-22,Project payment - Customer_0066,REF19645517,0.0,49.66,20433.84
2022-09-22,2022-09-22,Project payment - Customer_0056,REF60546584,0.0,24.69,20458.53
2022-09-22,2022-09-22,Service payment - Customer_0058,REF11280839,0.0,67.99,20526.52
2022-09-22,2022-09-22,Invoice payment - Customer_0055,REF66646269,0.0,82.4,20608.92
2022-09-22,2022-09-22,Payment from Customer_0003,REF67344487,0.0,88.52,20697.44
2022-09-22,2022-09-22,Invoice payment - Customer_0045,REF33309995,0.0,71.84,20769.28
2022-09-22,2022-09-22,Utility bill payment,REF74350119,158.14,0.0,20611.14
2022-09-22,2022-09-22,Invoice payment - Customer_0020,REF39612526,0.0,105.28,20716.42
2022-09-22,2022-09-22,Payment from Customer_0077,REF36236921,0.0,92.29,20808.71
2022-09-23,2022-09-23,Invoice payment - Customer_0026,REF97831652,0.0,90.72,20899.43
2022-09-23,2022-09-23,Payment from Customer_0008,REF50438505,0.0,119.76,21019.19
2022-09-23,2022-09-23,Project payment - Customer_0069,REF59187976,0.0,76.46,21095.65
2022-09-23,2022-09-23,Payment from Customer_0080,REF55761448,0.0,35.49,21131.14
2022-09-23,2022-09-23,Payment from Customer_0034,REF25315541,0.0,84.03,21215.17
2022-09-23,2022-09-23,Service payment - Customer_0048,REF55306279,0.0,68.41,21283.58
2022-09-23,2022-09-23,Invoice payment - Customer_0035,REF31807566,0.0,131.8,21415.38
2022-09-24,2022-09-24,Project payment - Customer_0071,REF59344689,0.0,40.44,21455.82
2022-09-24,2022-09-24,Payment from Customer_0046,REF28201208,0.0,142.95,21598.77
2022-09-24,2022-09-24,Service payment - Customer_0083,REF60798015,0.0,66.52,21665.29
2022-09-24,2022-09-24,Service payment - Customer_0044,REF50415765,0.0,33.0,21698.29
2022-09-24,2022-09-24,Service payment - Customer_0021,REF46034515,0.0,72.41,21770.7
2022-09-24,2022-09-24,Service payment - Customer_0072,REF66459164,0.0,116.91,21887.61
2022-09-24,2022-09-24,Payment from Customer_0036,REF84880321,0.0,53.55,21941.16
2022-09-25,2022-09-25,Project payment - Customer_0072,REF92131838,0.0,155.58,22096.74
2022-09-25,2022-09-25,Invoice payment - Customer_0057,REF77169071,0.0,122.06,22218.8
2022-09-25,2022-09-25,Payment from Customer_0086,REF51009172,0.0,77.99,22296.79
2022-09-25,2022-09-25,Invoice payment - Customer_0063,REF55366083,0.0,84.62,22381.41
2022-09-25,2022-09-25,Service payment - Customer_0033,REF25086878,0.0,76.05,22457.46
2022-09-25,2022-09-25,Project payment - Customer_0091,REF63396328,0.0,110.25,22567.71
2022-09-25,2022-09-25,Invoice payment - Customer_0002,REF27772033,0.0,64.51,22632.22
2022-09-26,2022-09-26,Project payment - Customer_0062,REF15122416,0.0,93.31,22725.53
2022-09-26,2022-09-26,Project payment - Customer_0025,REF62271843,0.0,97.59,22823.12
2022-09-26,2022-09-26,Payment from Customer_0035,REF21704600,0.0,140.18,22963.3
2022-09-26,2022-09-26,Payment from Customer_0068,REF84456866,0.0,54.94,23018.24
2022-09-26,2022-09-26,Service payment - Customer_0045,REF92547535,0.0,105.68,23123.92
2022-09-26,2022-09-26,Service payment - Customer_0099,REF39993303,0.0,44.97,23168.89
2022-09-26,2022-09-26,Payment from Customer_0033,REF87704146,0.0,73.18,23242.07
2022-09-26,2022-09-26,Project payment - Customer_0041,REF29417596,0.0,135.64,23377.71
2022-09-26,2022-09-26,Invoice payment - Customer_0090,REF63933074,0.0,80.85,23458.56
2022-09-26,2022-09-26,Project payment - Customer_0030,REF28207440,0.0,50.2,23508.76
2022-09-26,2022-09-26,Payment from Customer_0051,REF67453610,0.0,70.74,23579.5
2022-09-27,2022-09-27,Inventory purchase,REF86923537,4226.89,0.0,19352.61
2022-09-27,2022-09-27,Invoice payment - Customer_0033,REF54467856,0.0,76.84,19429.45
2022-09-27,2022-09-27,Project payment - Customer_0081,REF66404698,0.0,70.32,19499.77
2022-09-27,2022-09-27,Payment from Customer_0054,REF24732067,0.0,79.89,19579.66
2022-09-27,2022-09-27,Project payment - Customer_0042,REF96878888,0.0,87.95,19667.61
2022-09-27,2022-09-27,Service payment - Customer_0078,REF27567735,0.0,111.91,19779.52
2022-09-27,2022-09-27,Invoice payment - Customer_0025,REF54417577,0.0,108.59,19888.11
2022-09-27,2022-09-27,Payment from Customer_0051,REF72564492,0.0,81.81,19969.92
2022-09-27,2022-09-27,Invoice payment - Customer_0037,REF25347145,0.0,157.58,20127.5
2022-09-27,2022-09-27,Invoice payment - Customer_0059,REF38225458,0.0,75.4,20202.9
2022-09-27,2022-09-27,Invoice payment - Customer_0060,REF47665097,0.0,89.15,20292.05
2022-09-27,2022-09-27,Payment from Customer_0001,REF25784884,0.0,64.55,20356.6
2022-09-27,2022-09-27,Service payment - Customer_0027,REF18545055,0.0,98.58,20455.18
2022-09-27,2022-09-27,Service payment - Customer_0052,REF38454983,0.0,44.0,20499.18
2022-09-27,2022-09-27,Project payment - Customer_0007,REF72782917,0.0,136.81,20635.99
2022-09-28,2022-09-28,Service payment - Customer_0050,REF42043435,0.0,126.6,20762.59
2022-09-28,2022-09-28,Project payment - Customer_0080,REF50710563,0.0,38.34,20800.93
2022-09-28,2022-09-28,Packaging Shipping expense,REF19235493,274.97,0.0,20525.96
2022-09-28,2022-09-28,Invoice payment - Customer_0039,REF84333383,0.0,140.1,20666.06
2022-09-28,2022-09-28,Service payment - Customer_0026,REF43717264,0.0,103.68,20769.74
2022-09-28,2022-09-28,Invoice payment - Customer_0033,REF20232796,0.0,70.53,20840.27
2022-09-28,2022-09-28,Project payment - Customer_0004,REF83185898,0.0,59.77,20900.04
2022-09-28,2022-09-28,Inventory purchase,REF13555371,1811.47,0.0,19088.57
2022-09-29,2022-09-29,Invoice payment - Customer_0067,REF31339199,0.0,123.91,19212.48
2022-09-29,2022-09-29,Project payment - Customer_0053,REF74000067,0.0,130.2,19342.68
2022-09-29,2022-09-29,Payment from Customer_0054,REF64695636,0.0,73.27,19415.95
2022-09-29,2022-09-29,Payment from Customer_0084,REF33118461,0.0,67.24,19483.19
2022-09-29,2022-09-29,Invoice payment - Customer_0040,REF64013049,0.0,27.1,19510.29
2022-09-30,2022-09-30,Service payment - Customer_0001,REF90728046,0.0,71.48,19581.77
2022-09-30,2022-09-30,Service payment - Customer_0087,REF57491362,0.0,94.25,19676.02
2022-09-30,2022-09-30,Invoice payment - Customer_0081,REF83708157,0.0,76.49,19752.51
2022-09-30,2022-09-30,Project payment - Customer_0033,REF59188003,0.0,71.38,19823.89
2022-09-30,2022-09-30,Service payment - Customer_0077,REF69461552,0.0,108.2,19932.09
2022-09-30,2022-09-30,Service payment - Customer_0061,REF44745581,0.0,129.68,20061.77
2022-09-30,2022-09-30,Project payment - Customer_0006,REF11842411,0.0,91.87,20153.64
2022-09-30,2022-09-30,Project payment - Customer_0055,REF42514376,0.0,71.5,20225.14
2022-10-01,2022-10-01,Project payment - Customer_0063,REF58239871,0.0,70.15,20295.29
2022-10-01,2022-10-01,Monthly office rent,REF95147750,1324.84,0.0,18970.45
2022-10-01,2022-10-01,Invoice payment - Customer_0005,REF79924965,0.0,37.24,19007.69
2022-10-01,2022-10-01,Project payment - Customer_0023,REF59356522,0.0,149.88,19157.57
2022-10-01,2022-10-01,Payment from Customer_0027,REF83611798,0.0,92.38,19249.95
2022-10-01,2022-10-01,Project payment - Customer_0004,REF17416367,0.0,57.69,19307.64
2022-10-01,2022-10-01,Service payment - Customer_0079,REF90052497,0.0,100.32,19407.96
2022-10-01,2022-10-01,Project payment - Customer_0084,REF60258338,0.0,75.49,19483.45
2022-10-01,2022-10-01,Invoice payment - Customer_0007,REF42082682,0.0,147.47,19630.92
2022-10-02,2022-10-02,Invoice payment - Customer_0088,REF84374405,0.0,141.41,19772.33
2022-10-02,2022-10-02,Invoice payment - Customer_0034,REF39224883,0.0,81.29,19853.62
2022-10-02,2022-10-02,Payment from Customer_0075,REF76769997,0.0,120.59,19974.21
2022-10-02,2022-10-02,Service payment - Customer_0082,REF75657732,0.0,161.98,20136.19
2022-10-02,2022-10-02,Invoice payment - Customer_0009,REF87876913,0.0,91.67,20227.86
2022-10-02,2022-10-02,Payment from Customer_0010,REF39538576,0.0,100.92,20328.78
2022-10-02,2022-10-02,Payment from Customer_0037,REF97035623,0.0,145.36,20474.14
2022-10-03,2022-10-03,Inventory purchase,REF82850039,4033.15,0.0,16440.99
2022-10-03,2022-10-03,Service payment - Customer_0045,REF10568552,0.0,97.98,16538.97
2022-10-03,2022-10-03,Payment from Customer_0082,REF72463214,0.0,157.56,16696.53
2022-10-03,2022-10-03,Project payment - Customer_0038,REF69873712,0.0,56.28,16752.81
2022-10-03,2022-10-03,Service payment - Customer_0098,REF33893741,0.0,72.37,16825.18
2022-10-03,2022-10-03,Invoice payment - Customer_0076,REF61849522,0.0,10.0,16835.18
2022-10-03,2022-10-03,Project payment - Customer_0093,REF74576702,0.0,117.82,16953.0
2022-10-03,2022-10-03,Project payment - Customer_0027,REF92975295,0.0,86.81,17039.81
2022-10-03,2022-10-03,Invoice payment - Customer_0005,REF45878211,0.0,33.73,17073.54
2022-10-03,2022-10-03,Project payment - Customer_0008,REF19371274,0.0,123.23,17196.77
2022-10-03,2022-10-03,Service payment - Customer_0086,REF92713740,0.0,86.85,17283.62
2022-10-03,2022-10-03,Project payment - Customer_0040,REF44800168,0.0,49.63,17333.25
2022-10-03,2022-10-03,Project payment - Customer_0072,REF85616076,0.0,140.09,17473.34
2022-10-03,2022-10-03,Project payment - Customer_0091,REF39363842,0.0,150.36,17623.7
2022-10-03,2022-10-03,Service payment - Customer_0030,REF49408602,0.0,40.39,17664.09
2022-10-04,2022-10-04,Invoice payment - Customer_0016,REF89509736,0.0,25.72,17689.81
2022-10-04,2022-10-04,Payment from Customer_0065,REF28522809,0.0,80.18,17769.99
2022-10-04,2022-10-04,Payment from Customer_0032,REF67302188,0.0,66.56,17836.55
2022-10-04,2022-10-04,Payment from Customer_0038,REF56644292,0.0,63.61,17900.16
2022-10-04,2022-10-04,Service payment - Customer_0048,REF75159524,0.0,114.45,18014.61
2022-10-04,2022-10-04,Invoice payment - Customer_0014,REF35855322,0.0,98.75,18113.36
2022-10-04,2022-10-04,Project payment - Customer_0084,REF44593353,0.0,92.7,18206.06
2022-10-04,2022-10-04,Payment from Customer_0097,REF22068377,0.0,71.95,18278.01
2022-10-04,2022-10-04,Project payment - Customer_0053,REF45462628,0.0,142.69,18420.7
2022-10-05,2022-10-05,Payment from Customer_0017,REF42495403,0.0,94.09,18514.79
2022-10-05,2022-10-05,Payment from Customer_0083,REF42743933,0.0,68.4,18583.19
2022-10-05,2022-10-05,Service payment - Customer_0082,REF82383902,0.0,127.7,18710.89
2022-10-05,2022-10-05,Service payment - Customer_0096,REF47377245,0.0,106.18,18817.07
2022-10-05,2022-10-05,Project payment - Customer_0087,REF31500540,0.0,88.42,18905.49
2022-10-05,2022-10-05,Payment from Customer_0090,REF20047808,0.0,78.99,18984.48
2022-10-05,2022-10-05,Invoice payment - Customer_0049,REF63310878,0.0,90.04,19074.52
2022-10-05,2022-10-05,Invoice payment - Customer_0012,REF64868592,0.0,84.27,19158.79
2022-10-05,2022-10-05,Invoice payment - Customer_0000,REF62059491,0.0,48.64,19207.43
2022-10-05,2022-10-05,Invoice payment - Customer_0021,REF94515910,0.0,78.08,19285.51
2022-10-05,2022-10-05,Service payment - Customer_0016,REF49751194,0.0,30.08,19315.59
2022-10-06,2022-10-06,Payment from Customer_0016,REF44759783,0.0,38.25,19353.84
2022-10-06,2022-10-06,Payment from Customer_0037,REF69526172,0.0,141.05,19494.89
2022-10-06,2022-10-06,Payment from Customer_0069,REF50391458,0.0,80.94,19575.83
2022-10-06,2022-10-06,Service payment - Customer_0045,REF30757909,0.0,87.91,19663.74
2022-10-06,2022-10-06,Employee payroll,REF14739505,2859.02,0.0,16804.72
2022-10-06,2022-10-06,Service payment - Customer_0059,REF17493422,0.0,98.41,16903.13
2022-10-07,2022-10-07,Payment from Customer_0018,REF36498246,0.0,112.36,17015.49
2022-10-07,2022-10-07,Payment from Customer_0009,REF90526099,0.0,90.41,17105.9
2022-10-07,2022-10-07,Project payment - Customer_0067,REF21844845,0.0,129.5,17235.4
2022-10-07,2022-10-07,Service payment - Customer_0094,REF73946403,0.0,102.58,17337.98
2022-10-08,2022-10-08,Service payment - Customer_0068,REF77767530,0.0,62.34,17400.32
2022-10-08,2022-10-08,Invoice payment - Customer_0066,REF42762332,0.0,69.16,17469.48
2022-10-08,2022-10-08,Project payment - Customer_0069,REF79404329,0.0,78.79,17548.27
2022-10-08,2022-10-08,Invoice payment - Customer_0095,REF29949728,0.0,107.77,17656.04
2022-10-08,2022-10-08,Payment from Customer_0065,REF76235831,0.0,48.79,17704.83
2022-10-08,2022-10-08,Project payment - Customer_0061,REF37183106,0.0,133.12,17837.95
2022-10-08,2022-10-08,Payment from Customer_0080,REF68582945,0.0,40.44,17878.39
2022-10-08,2022-10-08,Invoice payment - Customer_0094,REF70244399,0.0,86.89,17965.28
2022-10-08,2022-10-08,Payment from Customer_0007,REF95233629,0.0,155.99,18121.27
2022-10-09,2022-10-09,Invoice payment - Customer_0061,REF95921599,0.0,96.68,18217.95
2022-10-09,2022-10-09,Payment from Customer_0092,REF89156511,0.0,71.75,18289.7
2022-10-09,2022-10-09,Invoice payment - Customer_0021,REF73020657,0.0,96.23,18385.93
2022-10-09,2022-10-09,Payment from Customer_0012,REF94994572,0.0,78.12,18464.05
2022-10-09,2022-10-09,Invoice payment - Customer_0017,REF74999349,0.0,71.74,18535.79
2022-10-09,2022-10-09,Project payment - Customer_0010,REF34090969,0.0,134.66,18670.45
2022-10-09,2022-10-09,Project payment - Customer_0006,REF72384586,0.0,90.35,18760.8
2022-10-10,2022-10-10,Payment from Customer_0063,REF63630641,0.0,64.1,18824.9
2022-10-10,2022-10-10,Service payment - Customer_0022,REF49160637,0.0,59.03,18883.93
2022-10-10,2022-10-10,Service payment - Customer_0014,REF50447057,0.0,98.09,18982.02
2022-10-10,2022-10-10,Service payment - Customer_0082,REF95880504,0.0,130.82,19112.84
2022-10-10,2022-10-10,Invoice payment - Customer_0021,REF14448160,0.0,90.81,19203.65
2022-10-10,2022-10-10,Project payment - Customer_0043,REF37776885,0.0,132.18,19335.83
2022-10-10,2022-10-10,Project payment - Customer_0036,REF89345658,0.0,72.02,19407.85
2022-10-11,2022-10-11,Payment from Customer_0063,REF93970813,0.0,79.82,19487.67
2022-10-11,2022-10-11,Inventory purchase,REF54046861,3662.57,0.0,15825.1
2022-10-11,2022-10-11,Service payment - Customer_0083,REF85981371,0.0,52.45,15877.55
2022-10-11,2022-10-11,Payment from Customer_0081,REF82988008,0.0,94.93,15972.48
2022-10-11,2022-10-11,Invoice payment - Customer_0049,REF82644202,0.0,121.4,16093.88
2022-10-11,2022-10-11,Payment from Customer_0037,REF38567024,0.0,187.98,16281.86
2022-10-11,2022-10-11,Invoice payment - Customer_0029,REF35884686,0.0,93.14,16375.0
2022-10-11,2022-10-11,Payment from Customer_0072,REF30781228,0.0,116.34,16491.34
2022-10-12,2022-10-12,Invoice payment - Customer_0021,REF37311520,0.0,69.02,16560.36
2022-10-12,2022-10-12,Service payment - Customer_0020,REF68651893,0.0,103.34,16663.7
2022-10-12,2022-10-12,Invoice payment - Customer_0084,REF16427610,0.0,66.58,16730.28
2022-10-12,2022-10-12,Project payment - Customer_0014,REF89291754,0.0,115.87,16846.15
2022-10-12,2022-10-12,Invoice payment - Customer_0061,REF65851711,0.0,94.59,16940.74
2022-10-12,2022-10-12,Invoice payment - Customer_0037,REF40362938,0.0,134.08,17074.82
2022-10-12,2022-10-12,Invoice payment - Customer_0059,REF75722184,0.0,97.81,17172.63
2022-10-12,2022-10-12,Service payment - Customer_0035,REF89105860,0.0,125.7,17298.33
2022-10-13,2022-10-13,Payment from Customer_0091,REF31658419,0.0,168.76,17467.09
2022-10-13,2022-10-13,Invoice payment - Customer_0038,REF87313301,0.0,65.99,17533.08
2022-10-13,2022-10-13,Invoice payment - Customer_0081,REF41710386,0.0,102.34,17635.42
2022-10-13,2022-10-13,Payment from Customer_0064,REF85289029,0.0,45.36,17680.78
2022-10-13,2022-10-13,Service payment - Customer_0046,REF72481886,0.0,117.36,17798.14
2022-10-13,2022-10-13,Invoice payment - Customer_0066,REF22105656,0.0,55.4,17853.54
2022-10-13,2022-10-13,Project payment - Customer_0095,REF81336435,0.0,93.85,17947.39
2022-10-13,2022-10-13,Project payment - Customer_0043,REF49087777,0.0,165.6,18112.99
2022-10-13,2022-10-13,Project payment - Customer_0032,REF43236279,0.0,64.08,18177.07
2022-10-13,2022-10-13,Project payment - Customer_0035,REF61234778,0.0,122.29,18299.36
2022-10-14,2022-10-14,Project payment - Customer_0071,REF32061259,0.0,36.52,18335.88
2022-10-14,2022-10-14,Project payment - Customer_0083,REF29119499,0.0,84.07,18419.95
2022-10-14,2022-10-14,Service payment - Customer_0031,REF93860912,0.0,92.03,18511.98
2022-10-14,2022-10-14,Payment from Customer_0076,REF37528205,0.0,10.0,18521.98
2022-10-14,2022-10-14,Invoice payment - Customer_0064,REF26897033,0.0,41.36,18563.34
2022-10-14,2022-10-14,Invoice payment - Customer_0015,REF11186787,0.0,151.85,18715.19
2022-10-14,2022-10-14,Service payment - Customer_0001,REF49104022,0.0,70.95,18786.14
2022-10-14,2022-10-14,Service payment - Customer_0094,REF91628444,0.0,101.21,18887.35
2022-10-15,2022-10-15,Project payment - Customer_0003,REF39052693,0.0,82.08,18969.43
2022-10-15,2022-10-15,Service payment - Customer_0013,REF13262131,0.0,75.43,19044.86
2022-10-15,2022-10-15,Service payment - Customer_0078,REF13670640,0.0,107.6,19152.46
2022-10-15,2022-10-15,Payment from Customer_0048,REF14435250,0.0,93.57,19246.03
2022-10-15,2022-10-15,Service payment - Customer_0057,REF44215822,0.0,126.3,19372.33
2022-10-15,2022-10-15,Service payment - Customer_0022,REF62791483,0.0,91.25,19463.58
2022-10-15,2022-10-15,Invoice payment - Customer_0053,REF15915396,0.0,159.47,19623.05
2022-10-15,2022-10-15,Invoice payment - Customer_0044,REF76150867,0.0,42.53,19665.58
2022-10-15,2022-10-15,Invoice payment - Customer_0029,REF12482019,0.0,86.0,19751.58
