transaction_date,value_date,description,reference,debit,credit,balance
2014-03-09,2014-03-09,Business travel,REF19378686,304.21,0.0,36389.03
2014-03-11,2014-03-11,Equipment purchase,REF67410403,79.26,0.0,36309.77
2014-03-13,2014-03-13,Business meal,REF59727627,213.41,0.0,36096.36
2014-03-14,2014-03-14,Training/conference,REF62102783,211.99,0.0,35884.37
2014-03-15,2014-03-15,Service payment - Neal-Lopez,REF72781658,0.0,369.91,36254.28
2014-03-15,2014-03-15,Payment from Thomas-Smith,REF94146082,0.0,363.85,36618.13
2014-03-15,2014-03-15,Business insurance premium,REF42720792,142.66,0.0,36475.47
2014-03-15,2014-03-15,Service payment - Schmidt-Moran,REF18641918,0.0,742.52,37217.99
2014-03-15,2014-03-15,"Invoice payment - Fuentes, Stephens and Lee",REF64430152,0.0,558.9,37776.89
2014-03-15,2014-03-15,Service payment - Ayala-French,REF88159886,0.0,396.11,38173.0
2014-03-15,2014-03-15,Invoice payment - Rhodes-Jefferson,REF15087622,0.0,533.53,38706.53
2014-03-15,2014-03-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF61417980,0.0,733.02,39439.55
2014-03-15,2014-03-15,"Payment from Rhodes, Schmidt and Benitez",REF84728417,0.0,883.86,40323.41
2014-03-16,2014-03-16,Equipment purchase,REF60884694,197.54,0.0,40125.87
2014-03-16,2014-03-16,Business travel,REF82243493,308.94,0.0,39816.93
2014-03-19,2014-03-19,Marketing expenses,REF18826030,169.95,0.0,39646.98
2014-03-21,2014-03-21,Professional software license,REF24508218,238.08,0.0,39408.9
2014-03-24,2014-03-24,Business meal,REF64328888,214.33,0.0,39194.57
2014-03-28,2014-03-28,Business meal,REF32076688,183.07,0.0,39011.5
2014-03-29,2014-03-29,Training/conference,REF39062444,247.61,0.0,38763.89
2014-03-29,2014-03-29,Marketing expenses,REF36229662,218.42,0.0,38545.47
2014-03-30,2014-03-30,Business meal,REF76171440,503.62,0.0,38041.85
2014-04-03,2014-04-03,Marketing expenses,REF53043638,338.88,0.0,37702.97
2014-04-05,2014-04-05,Business travel,REF43842401,623.72,0.0,37079.25
2014-04-13,2014-04-13,Marketing expenses,REF68741550,282.09,0.0,36797.16
2014-04-14,2014-04-14,Business meal,REF23740711,259.84,0.0,36537.32
2014-04-14,2014-04-14,Equipment purchase,REF84382748,172.43,0.0,36364.89
2014-04-15,2014-04-15,Business insurance premium,REF84240128,145.27,0.0,36219.62
2014-04-15,2014-04-15,"Invoice payment - Fuentes, Stephens and Lee",REF28851779,0.0,478.55,36698.17
2014-04-15,2014-04-15,Invoice payment - Neal-Lopez,REF16881104,0.0,492.86,37191.03
2014-04-15,2014-04-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF90672778,0.0,716.03,37907.06
2014-04-15,2014-04-15,Project payment - Thomas-Smith,REF57428280,0.0,576.95,38484.01
2014-04-15,2014-04-15,"Payment from Rhodes, Schmidt and Benitez",REF89903816,0.0,876.22,39360.23
2014-04-15,2014-04-15,Project payment - Ayala-French,REF91299833,0.0,348.22,39708.45
2014-04-15,2014-04-15,Service payment - Rhodes-Jefferson,REF79784674,0.0,564.97,40273.42
2014-04-15,2014-04-15,Payment from Schmidt-Moran,REF99512142,0.0,658.19,40931.61
2014-04-21,2014-04-21,Equipment purchase,REF53511478,121.06,0.0,40810.55
2014-04-21,2014-04-21,Professional software license,REF45441325,205.43,0.0,40605.12
2014-04-25,2014-04-25,Business travel,REF92605495,405.06,0.0,40200.06
2014-04-25,2014-04-25,Marketing expenses,REF12923301,379.45,0.0,39820.61
2014-05-02,2014-05-02,Training/conference,REF84550989,203.57,0.0,39617.04
2014-05-12,2014-05-12,Business meal,REF92076772,149.19,0.0,39467.85
2014-05-15,2014-05-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF60555955,0.0,672.93,40140.78
2014-05-15,2014-05-15,Business insurance premium,REF42138757,119.87,0.0,40020.91
2014-05-15,2014-05-15,Payment from Thomas-Smith,REF28193119,0.0,412.08,40432.99
2014-05-15,2014-05-15,Project payment - Ayala-French,REF77501941,0.0,244.31,40677.3
2014-05-15,2014-05-15,Invoice payment - Rhodes-Jefferson,REF40163009,0.0,468.86,41146.16
2014-05-15,2014-05-15,Payment from Schmidt-Moran,REF72454683,0.0,689.07,41835.23
2014-05-15,2014-05-15,"Service payment - Fuentes, Stephens and Lee",REF30434284,0.0,582.27,42417.5
2014-05-15,2014-05-15,"Project payment - Rhodes, Schmidt and Benitez",REF87557904,0.0,712.15,43129.65
2014-05-15,2014-05-15,Project payment - Neal-Lopez,REF43644263,0.0,462.11,43591.76
2014-05-19,2014-05-19,Business travel,REF41110796,492.71,0.0,43099.05
2014-05-21,2014-05-21,Professional software license,REF87819811,186.44,0.0,42912.61
2014-05-22,2014-05-22,Marketing expenses,REF38172513,433.65,0.0,42478.96
2014-05-26,2014-05-26,Coworking space rental,REF49510402,347.66,0.0,42131.3
2014-05-30,2014-05-30,Training/conference,REF49767859,88.84,0.0,42042.46
2014-05-30,2014-05-30,Coworking space rental,REF64051759,295.57,0.0,41746.89
2014-06-01,2014-06-01,Business meal,REF67514415,214.85,0.0,41532.04
2014-06-02,2014-06-02,Business travel,REF73411509,264.35,0.0,41267.69
2014-06-06,2014-06-06,Coworking space rental,REF88606151,264.19,0.0,41003.5
2014-06-15,2014-06-15,Invoice payment - Ayala-French,REF46534052,0.0,237.68,41241.18
2014-06-15,2014-06-15,"Payment from Fuentes, Stephens and Lee",REF93045504,0.0,341.91,41583.09
2014-06-15,2014-06-15,"Payment from Rhodes, Schmidt and Benitez",REF17144802,0.0,714.41,42297.5
2014-06-15,2014-06-15,Business insurance premium,REF43220910,120.97,0.0,42176.53
2014-06-15,2014-06-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF17739964,0.0,573.69,42750.22
2014-06-15,2014-06-15,Project payment - Schmidt-Moran,REF57860068,0.0,473.45,43223.67
2014-06-21,2014-06-21,Professional software license,REF75961945,165.06,0.0,43058.61
2014-06-25,2014-06-25,Training/conference,REF23756421,160.91,0.0,42897.7
2014-07-05,2014-07-05,Equipment purchase,REF11053275,23.6,0.0,42874.1
2014-07-15,2014-07-15,Payment from Ayala-French,REF52446175,0.0,292.36,43166.46
2014-07-15,2014-07-15,Service payment - Rhodes-Jefferson,REF20013506,0.0,437.4,43603.86
2014-07-15,2014-07-15,Project payment - Neal-Lopez,REF63723766,0.0,389.01,43992.87
2014-07-15,2014-07-15,"Payment from Fuentes, Stephens and Lee",REF43989730,0.0,398.72,44391.59
2014-07-15,2014-07-15,Business insurance premium,REF68190322,95.6,0.0,44295.99
2014-07-15,2014-07-15,"Service payment - Rhodes, Schmidt and Benitez",REF39819402,0.0,505.37,44801.36
2014-07-15,2014-07-15,Project payment - Thomas-Smith,REF21182383,0.0,411.26,45212.62
2014-07-15,2014-07-15,Payment from Schmidt-Moran,REF77228987,0.0,467.17,45679.79
2014-07-15,2014-07-15,"Invoice payment - Nguyen, Palmer and Gonzalez",REF75079881,0.0,435.16,46114.95
2014-07-21,2014-07-21,Professional software license,REF64232539,120.92,0.0,45994.03
2014-07-28,2014-07-28,Training/conference,REF32175587,176.03,0.0,45818.0
2014-07-30,2014-07-30,Business meal,REF70304901,158.88,0.0,45659.12
2014-08-02,2014-08-02,Business meal,REF43476477,217.53,0.0,45441.59
2014-08-06,2014-08-06,Business travel,REF99287944,142.31,0.0,45299.28
2014-08-15,2014-08-15,Invoice payment - Neal-Lopez,REF47537773,0.0,363.46,45662.74
2014-08-15,2014-08-15,Business insurance premium,REF24944566,108.56,0.0,45554.18
2014-08-15,2014-08-15,Project payment - Thomas-Smith,REF24717365,0.0,345.38,45899.56
2014-08-15,2014-08-15,Project payment - Rhodes-Jefferson,REF12773335,0.0,473.4,46372.96
2014-08-15,2014-08-15,Service payment - Schmidt-Moran,REF76531286,0.0,446.67,46819.63
2014-08-15,2014-08-15,Payment from Ayala-French,REF27125943,0.0,153.42,46973.05
2014-08-15,2014-08-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF81873127,0.0,626.19,47599.24
2014-08-21,2014-08-21,Professional software license,REF31817339,155.8,0.0,47443.44
2014-08-23,2014-08-23,Business travel,REF32667364,301.87,0.0,47141.57
2014-09-01,2014-09-01,Business travel,REF40077647,556.88,0.0,46584.69
2014-09-09,2014-09-09,Business meal,REF58588767,397.18,0.0,46187.51
2014-09-10,2014-09-10,Coworking space rental,REF53186285,138.25,0.0,46049.26
2014-09-10,2014-09-10,Business travel,REF47538789,330.53,0.0,45718.73
2014-09-12,2014-09-12,Equipment purchase,REF63503985,151.78,0.0,45566.95
2014-09-12,2014-09-12,Coworking space rental,REF86977794,373.21,0.0,45193.74
2014-09-15,2014-09-15,Invoice payment - Neal-Lopez,REF42856731,0.0,599.71,45793.45
2014-09-15,2014-09-15,Invoice payment - Thomas-Smith,REF45797567,0.0,480.28,46273.73
2014-09-15,2014-09-15,"Project payment - Fuentes, Stephens and Lee",REF23634374,0.0,337.28,46611.01
2014-09-15,2014-09-15,"Payment from Rhodes, Schmidt and Benitez",REF37958450,0.0,630.39,47241.4
2014-09-15,2014-09-15,"Project payment - Nguyen, Palmer and Gonzalez",REF83005445,0.0,693.2,47934.6
2014-09-15,2014-09-15,Business insurance premium,REF99676951,149.42,0.0,47785.18
2014-09-15,2014-09-15,Invoice payment - Ayala-French,REF22939168,0.0,368.0,48153.18
2014-09-15,2014-09-15,Payment from Schmidt-Moran,REF68440346,0.0,734.64,48887.82
2014-09-15,2014-09-15,Project payment - Rhodes-Jefferson,REF13429417,0.0,464.65,49352.47
2014-09-21,2014-09-21,Professional software license,REF73352963,224.02,0.0,49128.45
2014-09-28,2014-09-28,Marketing expenses,REF28054868,338.93,0.0,48789.52
2014-10-09,2014-10-09,Business meal,REF41193844,337.34,0.0,48452.18
2014-10-11,2014-10-11,Coworking space rental,REF34922403,207.32,0.0,48244.86
2014-10-13,2014-10-13,Accounting expense,REF75120209,196.34,0.0,48048.52
2014-10-15,2014-10-15,Payment from Schmidt-Moran,REF57405038,0.0,713.3,48761.82
2014-10-15,2014-10-15,Invoice payment - Rhodes-Jefferson,REF39154985,0.0,599.59,49361.41
2014-10-15,2014-10-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF23901460,0.0,1070.26,50431.67
2014-10-15,2014-10-15,Payment from Thomas-Smith,REF45357804,0.0,712.25,51143.92
2014-10-15,2014-10-15,"Service payment - Nguyen, Palmer and Gonzalez",REF79420233,0.0,851.21,51995.13
2014-10-15,2014-10-15,Payment from Ayala-French,REF52020580,0.0,398.34,52393.47
2014-10-15,2014-10-15,"Invoice payment - Fuentes, Stephens and Lee",REF39344012,0.0,669.56,53063.03
2014-10-15,2014-10-15,Service payment - Neal-Lopez,REF41446659,0.0,584.92,53647.95
2014-10-15,2014-10-15,Business insurance premium,REF12943824,174.52,0.0,53473.43
2014-10-19,2014-10-19,Accounting expense,REF37553668,301.94,0.0,53171.49
2014-10-20,2014-10-20,Business travel,REF54324422,414.43,0.0,52757.06
2014-10-21,2014-10-21,Professional software license,REF37239029,270.38,0.0,52486.68
2014-10-22,2014-10-22,Business travel,REF40038846,447.64,0.0,52039.04
2014-10-24,2014-10-24,Marketing expenses,REF31293022,382.03,0.0,51657.01
2014-10-26,2014-10-26,Coworking space rental,REF82034414,232.22,0.0,51424.79
2014-10-27,2014-10-27,Training/conference,REF25014851,162.18,0.0,51262.61
2014-11-08,2014-11-08,Coworking space rental,REF19770606,272.4,0.0,50990.21
2014-11-08,2014-11-08,Accounting expense,REF45738503,143.89,0.0,50846.32
2014-11-14,2014-11-14,Business travel,REF22085622,682.21,0.0,50164.11
2014-11-15,2014-11-15,Invoice payment - Thomas-Smith,REF56954116,0.0,566.77,50730.88
2014-11-15,2014-11-15,Payment from Rhodes-Jefferson,REF28730832,0.0,483.82,51214.7
2014-11-15,2014-11-15,"Service payment - Nguyen, Palmer and Gonzalez",REF69553208,0.0,756.66,51971.36
2014-11-15,2014-11-15,"Project payment - Fuentes, Stephens and Lee",REF63737117,0.0,310.61,52281.97
2014-11-15,2014-11-15,Service payment - Ayala-French,REF28547027,0.0,433.96,52715.93
2014-11-15,2014-11-15,Service payment - Neal-Lopez,REF73508725,0.0,470.4,53186.33
2014-11-15,2014-11-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF40351985,0.0,984.39,54170.72
2014-11-15,2014-11-15,Service payment - Schmidt-Moran,REF16507302,0.0,903.1,55073.82
2014-11-15,2014-11-15,Business insurance premium,REF37371236,165.78,0.0,54908.04
2014-11-17,2014-11-17,Equipment purchase,REF44110795,182.23,0.0,54725.81
2014-11-20,2014-11-20,Marketing expenses,REF96749569,11.11,0.0,54714.7
2014-11-21,2014-11-21,Accounting expense,REF99894238,285.45,0.0,54429.25
2014-11-21,2014-11-21,Professional software license,REF67123888,203.49,0.0,54225.76
2014-11-22,2014-11-22,Business meal,REF80118175,349.97,0.0,53875.79
2014-11-22,2014-11-22,Accounting expense,REF81259523,155.24,0.0,53720.55
2014-11-22,2014-11-22,Training/conference,REF62890693,77.84,0.0,53642.71
2014-11-24,2014-11-24,Business meal,REF66511375,310.14,0.0,53332.57
2014-11-26,2014-11-26,Business meal,REF13213418,186.68,0.0,53145.89
2014-11-29,2014-11-29,Business meal,REF84442758,289.67,0.0,52856.22
2014-11-30,2014-11-30,Training/conference,REF21497387,60.36,0.0,52795.86
2014-12-15,2014-12-15,Business insurance premium,REF73440151,113.6,0.0,52682.26
2014-12-15,2014-12-15,Invoice payment - Rhodes-Jefferson,REF72119968,0.0,383.3,53065.56
2014-12-15,2014-12-15,"Project payment - Nguyen, Palmer and Gonzalez",REF90091217,0.0,524.14,53589.7
2014-12-15,2014-12-15,Service payment - Neal-Lopez,REF72430044,0.0,454.72,54044.42
2014-12-15,2014-12-15,"Payment from Rhodes, Schmidt and Benitez",REF59433175,0.0,702.62,54747.04
2014-12-15,2014-12-15,Service payment - Thomas-Smith,REF47277274,0.0,360.42,55107.46
2014-12-15,2014-12-15,Project payment - Ayala-French,REF37228871,0.0,279.42,55386.88
2014-12-15,2014-12-15,"Payment from Fuentes, Stephens and Lee",REF10311805,0.0,457.4,55844.28
2014-12-15,2014-12-15,Payment from Schmidt-Moran,REF87077177,0.0,556.83,56401.11
2014-12-18,2014-12-18,Coworking space rental,REF21487116,442.65,0.0,55958.46
2014-12-20,2014-12-20,Training/conference,REF54309196,174.66,0.0,55783.8
2014-12-21,2014-12-21,Professional software license,REF97032486,173.58,0.0,55610.22
2014-12-22,2014-12-22,Accounting expense,REF76527131,199.78,0.0,55410.44
2015-01-01,2015-01-01,Business meal,REF72193837,448.79,0.0,54961.65
2015-01-08,2015-01-08,Training/conference,REF34303679,215.56,0.0,54746.09
2015-01-09,2015-01-09,Business meal,REF41593874,302.19,0.0,54443.9
2015-01-15,2015-01-15,Business insurance premium,REF49355987,177.63,0.0,54266.27
2015-01-15,2015-01-15,"Payment from Rhodes, Schmidt and Benitez",REF79333508,0.0,1269.68,55535.95
2015-01-15,2015-01-15,"Service payment - Fuentes, Stephens and Lee",REF21431780,0.0,585.57,56121.52
2015-01-15,2015-01-15,Payment from Rhodes-Jefferson,REF27985622,0.0,614.84,56736.36
2015-01-15,2015-01-15,"Service payment - Nguyen, Palmer and Gonzalez",REF33685731,0.0,576.24,57312.6
2015-01-15,2015-01-15,Project payment - Ayala-French,REF73763786,0.0,507.33,57819.93
2015-01-15,2015-01-15,Project payment - Neal-Lopez,REF86586154,0.0,760.77,58580.7
2015-01-15,2015-01-15,Service payment - Thomas-Smith,REF66766343,0.0,662.78,59243.48
2015-01-15,2015-01-15,Payment from Schmidt-Moran,REF39672636,0.0,767.57,60011.05
2015-01-21,2015-01-21,Equipment purchase,REF86037067,209.39,0.0,59801.66
2015-01-21,2015-01-21,Professional software license,REF70322339,209.18,0.0,59592.48
2015-01-22,2015-01-22,Equipment purchase,REF65801000,126.58,0.0,59465.9
2015-01-25,2015-01-25,Business meal,REF98016330,353.71,0.0,59112.19
2015-01-26,2015-01-26,Marketing expenses,REF18238043,237.99,0.0,58874.2
2015-02-02,2015-02-02,Business travel,REF51894982,285.96,0.0,58588.24
2015-02-02,2015-02-02,Equipment purchase,REF48834344,120.88,0.0,58467.36
2015-02-06,2015-02-06,Accounting expense,REF33460973,227.77,0.0,58239.59
2015-02-10,2015-02-10,Coworking space rental,REF85009906,350.81,0.0,57888.78
2015-02-15,2015-02-15,Service payment - Thomas-Smith,REF90919831,0.0,428.73,58317.51
2015-02-15,2015-02-15,Payment from Schmidt-Moran,REF21065877,0.0,582.35,58899.86
2015-02-15,2015-02-15,Invoice payment - Ayala-French,REF22916662,0.0,238.71,59138.57
2015-02-15,2015-02-15,"Payment from Fuentes, Stephens and Lee",REF26837511,0.0,643.34,59781.91
2015-02-15,2015-02-15,Service payment - Neal-Lopez,REF87944099,0.0,568.27,60350.18
2015-02-15,2015-02-15,Business insurance premium,REF86675928,156.71,0.0,60193.47
2015-02-15,2015-02-15,Project payment - Rhodes-Jefferson,REF13483046,0.0,592.56,60786.03
2015-02-15,2015-02-15,"Service payment - Nguyen, Palmer and Gonzalez",REF39054897,0.0,941.3,61727.33
2015-02-15,2015-02-15,"Payment from Rhodes, Schmidt and Benitez",REF94226414,0.0,924.11,62651.44
2015-02-21,2015-02-21,Professional software license,REF80412180,229.17,0.0,62422.27
2015-02-28,2015-02-28,Coworking space rental,REF66520881,385.62,0.0,62036.65
2015-03-06,2015-03-06,Marketing expenses,REF41860748,351.49,0.0,61685.16
2015-03-07,2015-03-07,Business meal,REF36484221,216.05,0.0,61469.11
2015-03-14,2015-03-14,Equipment purchase,REF11136546,129.07,0.0,61340.04
2015-03-15,2015-03-15,Service payment - Thomas-Smith,REF14756747,0.0,428.35,61768.39
2015-03-15,2015-03-15,Payment from Rhodes-Jefferson,REF94813327,0.0,549.0,62317.39
2015-03-15,2015-03-15,Business insurance premium,REF27167673,136.98,0.0,62180.41
2015-03-15,2015-03-15,"Invoice payment - Rhodes, Schmidt and Benitez",REF11599117,0.0,867.68,63048.09
2015-03-15,2015-03-15,Service payment - Neal-Lopez,REF42648366,0.0,544.31,63592.4
2015-03-15,2015-03-15,"Invoice payment - Fuentes, Stephens and Lee",REF44977819,0.0,463.05,64055.45
2015-03-15,2015-03-15,"Project payment - Nguyen, Palmer and Gonzalez",REF11556809,0.0,771.17,64826.62
2015-03-15,2015-03-15,Invoice payment - Ayala-French,REF41683369,0.0,302.93,65129.55
2015-03-21,2015-03-21,Professional software license,REF37285632,212.29,0.0,64917.26
2015-03-23,2015-03-23,Business meal,REF77967761,390.87,0.0,64526.39
2015-03-24,2015-03-24,Marketing expenses,REF40350762,192.47,0.0,64333.92
2015-03-25,2015-03-25,Business meal,REF79825363,302.18,0.0,64031.74
2015-03-30,2015-03-30,Accounting expense,REF86695131,62.22,0.0,63969.52
2015-04-02,2015-04-02,Training/conference,REF91967446,109.41,0.0,63860.11
2015-04-02,2015-04-02,Accounting expense,REF91283580,264.66,0.0,63595.45
2015-04-03,2015-04-03,Business travel,REF69436692,358.27,0.0,63237.18
2015-04-04,2015-04-04,Business meal,REF77806191,186.37,0.0,63050.81
2015-04-15,2015-04-15,"Payment from Nguyen, Palmer and Gonzalez",REF45952787,0.0,713.5,63764.31
2015-04-15,2015-04-15,Project payment - Thomas-Smith,REF10833982,0.0,462.03,64226.34
2015-04-15,2015-04-15,"Project payment - Rhodes, Schmidt and Benitez",REF48345073,0.0,1128.42,65354.76
2015-04-15,2015-04-15,Project payment - Schmidt-Moran,REF54080813,0.0,690.75,66045.51
2015-04-15,2015-04-15,Service payment - Ayala-French,REF19726187,0.0,344.81,66390.32
2015-04-15,2015-04-15,"Payment from Fuentes, Stephens and Lee",REF31079846,0.0,456.82,66847.14
2015-04-15,2015-04-15,Payment from Rhodes-Jefferson,REF68282760,0.0,517.67,67364.81
2015-04-15,2015-04-15,Business insurance premium,REF13237514,155.77,0.0,67209.04
2015-04-21,2015-04-21,Professional software license,REF85851006,207.96,0.0,67001.08
2015-05-01,2015-05-01,Accounting expense,REF20684034,167.79,0.0,66833.29
2015-05-03,2015-05-03,Equipment purchase,REF94180340,138.06,0.0,66695.23
2015-05-07,2015-05-07,Training/conference,REF99394349,230.48,0.0,66464.75
2015-05-13,2015-05-13,Business meal,REF78894290,211.45,0.0,66253.3
2015-05-15,2015-05-15,Business insurance premium,REF49572848,122.24,0.0,66131.06
2015-05-15,2015-05-15,Invoice payment - Neal-Lopez,REF43322753,0.0,653.6,66784.66
2015-05-15,2015-05-15,Invoice payment - Schmidt-Moran,REF14612067,0.0,639.99,67424.65
2015-05-15,2015-05-15,"Payment from Nguyen, Palmer and Gonzalez",REF37892119,0.0,620.9,68045.55
2015-05-15,2015-05-15,Service payment - Rhodes-Jefferson,REF10055071,0.0,452.12,68497.67
2015-05-15,2015-05-15,"Invoice payment - Fuentes, Stephens and Lee",REF15458971,0.0,357.72,68855.39
2015-05-15,2015-05-15,Service payment - Thomas-Smith,REF54598466,0.0,448.66,69304.05
2015-05-15,2015-05-15,"Service payment - Rhodes, Schmidt and Benitez",REF21654295,0.0,510.74,69814.79
2015-05-15,2015-05-15,Service payment - Ayala-French,REF93001196,0.0,247.69,70062.48
2015-05-18,2015-05-18,Business travel,REF75760819,242.0,0.0,69820.48
2015-05-19,2015-05-19,Training/conference,REF99059890,198.24,0.0,69622.24
2015-05-21,2015-05-21,Professional software license,REF31201024,176.93,0.0,69445.31
