transaction_date,value_date,description,reference,debit,credit,balance
2014-11-13,2014-11-13,Fuel purchase,REF15398015,300.23,0.0,63899.22
2014-11-15,2014-11-15,"Project payment - Mullins, Buckley and Hahn",REF49125800,0.0,835.0,64734.22
2014-11-15,2014-11-15,Fuel purchase,REF89524060,341.97,0.0,64392.25
2014-11-15,2014-11-15,"Project payment - Nelson, Parks and Campbell",REF53502918,0.0,1021.79,65414.04
2014-11-15,2014-11-15,Invoice payment - Roman-Gonzalez,REF23922204,0.0,841.59,66255.63
2014-11-15,2014-11-15,Project payment - Porter Inc,REF18109445,0.0,768.44,67024.07
2014-11-15,2014-11-15,Business insurance premium,REF96005287,151.35,0.0,66872.72
2014-11-16,2014-11-16,Fuel purchase,REF16064832,227.41,0.0,66645.31
2014-11-18,2014-11-18,Business materials,REF29038389,1010.81,0.0,65634.5
2014-11-19,2014-11-19,Business materials,REF92151340,435.17,0.0,65199.33
2014-11-20,2014-11-20,Subcontractors expense,REF58210924,635.17,0.0,64564.16
2014-11-24,2014-11-24,Permits Licenses expense,REF78744206,54.55,0.0,64509.61
2014-11-26,2014-11-26,Equipment Rental expense,REF90048726,361.8,0.0,64147.81
2014-11-30,2014-11-30,"Invoice payment - Nelson, Parks and Campbell",REF83304319,0.0,901.84,65049.65
2014-11-30,2014-11-30,"Invoice payment - Mullins, Buckley and Hahn",REF72509837,0.0,747.28,65796.93
2014-11-30,2014-11-30,Payment from Porter Inc,REF85048675,0.0,562.42,66359.35
2014-11-30,2014-11-30,Payment from Roman-Gonzalez,REF96024168,0.0,881.92,67241.27
2014-11-30,2014-11-30,Service payment - Abbott-Gomez,REF18824083,0.0,919.23,68160.5
2014-12-01,2014-12-01,Fuel purchase,REF60224189,176.36,0.0,67984.14
2014-12-09,2014-12-09,Subcontractors expense,REF10568824,518.99,0.0,67465.15
2014-12-10,2014-12-10,Subcontractors expense,REF96806759,538.53,0.0,66926.62
2014-12-15,2014-12-15,Safety Equipment expense,REF92510101,45.54,0.0,66881.08
2014-12-15,2014-12-15,"Project payment - Mullins, Buckley and Hahn",REF61574573,0.0,529.56,67410.64
2014-12-15,2014-12-15,Payment from Roman-Gonzalez,REF32077849,0.0,516.71,67927.35
2014-12-15,2014-12-15,"Payment from Nelson, Parks and Campbell",REF77772628,0.0,842.56,68769.91
2014-12-15,2014-12-15,Business insurance premium,REF17724921,118.35,0.0,68651.56
2014-12-15,2014-12-15,Service payment - Porter Inc,REF14162587,0.0,350.97,69002.53
2014-12-15,2014-12-15,Invoice payment - Abbott-Gomez,REF33619982,0.0,725.45,69727.98
2014-12-17,2014-12-17,Business materials,REF78204738,204.93,0.0,69523.05
2014-12-19,2014-12-19,Fuel purchase,REF74758240,176.98,0.0,69346.07
2014-12-19,2014-12-19,Vehicle Maintenance expense,REF36299367,80.81,0.0,69265.26
2014-12-22,2014-12-22,Equipment Rental expense,REF51830850,305.2,0.0,68960.06
2014-12-23,2014-12-23,Fuel purchase,REF43278010,176.29,0.0,68783.77
2014-12-26,2014-12-26,Business materials,REF88233059,659.4,0.0,68124.37
2014-12-27,2014-12-27,Vehicle Maintenance expense,REF96806511,87.1,0.0,68037.27
2014-12-30,2014-12-30,"Project payment - Nelson, Parks and Campbell",REF35927661,0.0,710.68,68747.95
2014-12-30,2014-12-30,Project payment - Porter Inc,REF72256043,0.0,514.26,69262.21
2014-12-30,2014-12-30,Payment from Roman-Gonzalez,REF65085709,0.0,566.39,69828.6
2014-12-30,2014-12-30,"Invoice payment - Mullins, Buckley and Hahn",REF64809478,0.0,498.56,70327.16
2014-12-31,2014-12-31,Subcontractors expense,REF54342587,480.16,0.0,69847.0
2015-01-08,2015-01-08,Fuel purchase,REF47502625,175.72,0.0,69671.28
2015-01-15,2015-01-15,Business insurance premium,REF65527811,149.63,0.0,69521.65
2015-01-15,2015-01-15,Project payment - Roman-Gonzalez,REF93525408,0.0,621.58,70143.23
2015-01-15,2015-01-15,Project payment - Porter Inc,REF70202699,0.0,458.0,70601.23
2015-01-15,2015-01-15,"Project payment - Nelson, Parks and Campbell",REF24902979,0.0,758.98,71360.21
2015-01-15,2015-01-15,Invoice payment - Abbott-Gomez,REF39614937,0.0,622.93,71983.14
2015-01-18,2015-01-18,Tools expense,REF75123319,82.93,0.0,71900.21
2015-01-20,2015-01-20,Fuel purchase,REF49629890,248.0,0.0,71652.21
2015-01-22,2015-01-22,Tools expense,REF50959616,51.69,0.0,71600.52
2015-01-25,2015-01-25,Equipment Rental expense,REF46361623,309.64,0.0,71290.88
2015-01-27,2015-01-27,Equipment Rental expense,REF82691398,310.64,0.0,70980.24
2015-01-29,2015-01-29,Fuel purchase,REF19586114,221.16,0.0,70759.08
2015-01-30,2015-01-30,Project payment - Abbott-Gomez,REF81130957,0.0,650.87,71409.95
2015-01-30,2015-01-30,"Project payment - Mullins, Buckley and Hahn",REF34779048,0.0,617.94,72027.89
2015-01-30,2015-01-30,Payment from Porter Inc,REF21736077,0.0,606.73,72634.62
2015-01-30,2015-01-30,"Payment from Nelson, Parks and Campbell",REF10234623,0.0,873.09,73507.71
2015-01-30,2015-01-30,Service payment - Roman-Gonzalez,REF69783493,0.0,602.49,74110.2
2015-02-08,2015-02-08,Tools expense,REF55965644,108.88,0.0,74001.32
2015-02-12,2015-02-12,Business materials,REF14159371,765.75,0.0,73235.57
2015-02-15,2015-02-15,Business insurance premium,REF41758517,148.04,0.0,73087.53
2015-02-15,2015-02-15,Service payment - Roman-Gonzalez,REF90279181,0.0,823.26,73910.79
2015-02-15,2015-02-15,"Service payment - Nelson, Parks and Campbell",REF45903220,0.0,976.81,74887.6
2015-02-15,2015-02-15,Invoice payment - Porter Inc,REF68145052,0.0,533.79,75421.39
2015-02-15,2015-02-15,Payment from Abbott-Gomez,REF45923727,0.0,942.8,76364.19
2015-02-15,2015-02-15,"Invoice payment - Mullins, Buckley and Hahn",REF50575404,0.0,661.28,77025.47
2015-02-16,2015-02-16,Business materials,REF83348694,666.34,0.0,76359.13
2015-02-19,2015-02-19,Tools expense,REF49105082,63.29,0.0,76295.84
2015-02-19,2015-02-19,Fuel purchase,REF28141846,261.56,0.0,76034.28
2015-02-19,2015-02-19,Permits Licenses expense,REF32353601,93.79,0.0,75940.49
2015-02-22,2015-02-22,Subcontractors expense,REF10705232,973.88,0.0,74966.61
2015-02-23,2015-02-23,Safety Equipment expense,REF36365601,33.85,0.0,74932.76
2015-02-28,2015-02-28,Permits Licenses expense,REF91427684,55.45,0.0,74877.31
2015-02-28,2015-02-28,"Project payment - Nelson, Parks and Campbell",REF80812790,0.0,786.14,75663.45
2015-02-28,2015-02-28,"Project payment - Mullins, Buckley and Hahn",REF44277028,0.0,830.61,76494.06
2015-02-28,2015-02-28,Project payment - Porter Inc,REF93469907,0.0,450.33,76944.39
2015-02-28,2015-02-28,Project payment - Roman-Gonzalez,REF28289844,0.0,816.85,77761.24
2015-03-03,2015-03-03,Fuel purchase,REF53409938,418.44,0.0,77342.8
2015-03-05,2015-03-05,Subcontractors expense,REF85003010,643.35,0.0,76699.45
2015-03-06,2015-03-06,Vehicle Maintenance expense,REF35727384,151.59,0.0,76547.86
2015-03-07,2015-03-07,Fuel purchase,REF67241180,402.32,0.0,76145.54
2015-03-08,2015-03-08,Fuel purchase,REF22902601,295.32,0.0,75850.22
2015-03-09,2015-03-09,Business materials,REF91480695,601.23,0.0,75248.99
2015-03-10,2015-03-10,Permits Licenses expense,REF83605807,58.06,0.0,75190.93
2015-03-15,2015-03-15,"Invoice payment - Mullins, Buckley and Hahn",REF76676141,0.0,1087.71,76278.64
2015-03-15,2015-03-15,Project payment - Porter Inc,REF21410690,0.0,965.34,77243.98
2015-03-15,2015-03-15,Business insurance premium,REF34708783,208.48,0.0,77035.5
2015-03-16,2015-03-16,Safety Equipment expense,REF16222201,57.32,0.0,76978.18
2015-03-23,2015-03-23,Permits Licenses expense,REF61647239,99.46,0.0,76878.72
2015-03-23,2015-03-23,Business materials,REF55090450,1181.08,0.0,75697.64
2015-03-25,2015-03-25,Subcontractors expense,REF35991329,1159.09,0.0,74538.55
2015-03-25,2015-03-25,Business materials,REF50563928,1343.26,0.0,73195.29
2015-03-26,2015-03-26,Equipment Rental expense,REF81960965,428.3,0.0,72766.99
2015-03-26,2015-03-26,Business materials,REF87095788,982.65,0.0,71784.34
2015-03-29,2015-03-29,Business materials,REF84122727,363.28,0.0,71421.06
2015-03-30,2015-03-30,"Project payment - Nelson, Parks and Campbell",REF97181540,0.0,1412.63,72833.69
2015-03-30,2015-03-30,Service payment - Abbott-Gomez,REF20455528,0.0,899.61,73733.3
2015-03-30,2015-03-30,"Project payment - Mullins, Buckley and Hahn",REF75268904,0.0,841.19,74574.49
2015-04-06,2015-04-06,Fuel purchase,REF60957414,285.88,0.0,74288.61
2015-04-08,2015-04-08,Vehicle Maintenance expense,REF72575676,160.18,0.0,74128.43
2015-04-11,2015-04-11,Vehicle Maintenance expense,REF18444480,202.8,0.0,73925.63
2015-04-14,2015-04-14,Business materials,REF96810014,936.35,0.0,72989.28
2015-04-15,2015-04-15,Payment from Abbott-Gomez,REF64249442,0.0,1115.09,74104.37
2015-04-15,2015-04-15,Business insurance premium,REF62586159,227.59,0.0,73876.78
2015-04-15,2015-04-15,Invoice payment - Porter Inc,REF89170468,0.0,767.61,74644.39
2015-04-15,2015-04-15,"Payment from Nelson, Parks and Campbell",REF17306091,0.0,1237.36,75881.75
2015-04-15,2015-04-15,"Invoice payment - Mullins, Buckley and Hahn",REF91666660,0.0,1045.62,76927.37
2015-04-18,2015-04-18,Equipment Rental expense,REF85995385,465.41,0.0,76461.96
2015-04-20,2015-04-20,Permits Licenses expense,REF63565022,119.55,0.0,76342.41
2015-04-20,2015-04-20,Business materials,REF23457897,1349.22,0.0,74993.19
2015-04-25,2015-04-25,Safety Equipment expense,REF32161712,59.8,0.0,74933.39
2015-04-30,2015-04-30,Service payment - Roman-Gonzalez,REF27554619,0.0,943.09,75876.48
2015-04-30,2015-04-30,Invoice payment - Porter Inc,REF29323986,0.0,1057.28,76933.76
2015-04-30,2015-04-30,"Project payment - Nelson, Parks and Campbell",REF33095261,0.0,1559.82,78493.58
2015-04-30,2015-04-30,"Payment from Mullins, Buckley and Hahn",REF91094858,0.0,1022.5,79516.08
2015-04-30,2015-04-30,Payment from Abbott-Gomez,REF79546113,0.0,1654.49,81170.57
2015-05-01,2015-05-01,Business materials,REF13650393,1162.97,0.0,80007.6
2015-05-04,2015-05-04,Tools expense,REF62104531,177.78,0.0,79829.82
2015-05-08,2015-05-08,Permits Licenses expense,REF44306639,97.94,0.0,79731.88
2015-05-14,2015-05-14,Business materials,REF35336874,711.22,0.0,79020.66
2015-05-15,2015-05-15,Business insurance premium,REF97628304,283.4,0.0,78737.26
2015-05-15,2015-05-15,Payment from Abbott-Gomez,REF71776071,0.0,1704.1,80441.36
2015-05-15,2015-05-15,Service payment - Porter Inc,REF39961319,0.0,1054.89,81496.25
2015-05-15,2015-05-15,Service payment - Roman-Gonzalez,REF80264431,0.0,1416.84,82913.09
2015-05-15,2015-05-15,"Payment from Mullins, Buckley and Hahn",REF86362418,0.0,871.91,83785.0
2015-05-15,2015-05-15,"Project payment - Nelson, Parks and Campbell",REF85646865,0.0,1630.18,85415.18
2015-05-29,2015-05-29,Business materials,REF41927644,1304.75,0.0,84110.43
2015-05-30,2015-05-30,"Service payment - Mullins, Buckley and Hahn",REF77353634,0.0,1102.16,85212.59
2015-05-30,2015-05-30,"Payment from Nelson, Parks and Campbell",REF67215371,0.0,1449.91,86662.5
2015-05-30,2015-05-30,Project payment - Porter Inc,REF19997768,0.0,1222.29,87884.79
2015-05-30,2015-05-30,Invoice payment - Roman-Gonzalez,REF42927541,0.0,796.11,88680.9
2015-05-30,2015-05-30,Service payment - Abbott-Gomez,REF77993461,0.0,1483.59,90164.49
2015-05-31,2015-05-31,Safety Equipment expense,REF49474955,109.67,0.0,90054.82
2015-05-31,2015-05-31,Vehicle Maintenance expense,REF98945455,173.2,0.0,89881.62
2015-06-02,2015-06-02,Subcontractors expense,REF98007267,861.75,0.0,89019.87
2015-06-03,2015-06-03,Permits Licenses expense,REF80134050,135.0,0.0,88884.87
2015-06-05,2015-06-05,Subcontractors expense,REF58852304,2099.36,0.0,86785.51
2015-06-06,2015-06-06,Business materials,REF14617811,1446.3,0.0,85339.21
2015-06-08,2015-06-08,Fuel purchase,REF80420750,176.23,0.0,85162.98
2015-06-08,2015-06-08,Safety Equipment expense,REF64575213,93.49,0.0,85069.49
2015-06-10,2015-06-10,Tools expense,REF36884481,149.33,0.0,84920.16
2015-06-15,2015-06-15,"Payment from Nelson, Parks and Campbell",REF75654871,0.0,1364.11,86284.27
2015-06-15,2015-06-15,Business insurance premium,REF85734703,273.35,0.0,86010.92
2015-06-15,2015-06-15,Service payment - Abbott-Gomez,REF34102364,0.0,1375.62,87386.54
2015-06-15,2015-06-15,Project payment - Porter Inc,REF72289084,0.0,938.78,88325.32
2015-06-15,2015-06-15,"Payment from Mullins, Buckley and Hahn",REF30025721,0.0,1296.42,89621.74
2015-06-15,2015-06-15,Invoice payment - Roman-Gonzalez,REF39438071,0.0,1020.91,90642.65
2015-06-23,2015-06-23,Business materials,REF27785979,972.61,0.0,89670.04
2015-06-23,2015-06-23,Vehicle Maintenance expense,REF19330212,196.51,0.0,89473.53
2015-06-26,2015-06-26,Fuel purchase,REF34572209,392.64,0.0,89080.89
2015-06-29,2015-06-29,Fuel purchase,REF70291897,280.59,0.0,88800.3
2015-06-30,2015-06-30,Project payment - Abbott-Gomez,REF72522210,0.0,1649.62,90449.92
2015-06-30,2015-06-30,Project payment - Porter Inc,REF26166446,0.0,1067.96,91517.88
2015-06-30,2015-06-30,Invoice payment - Roman-Gonzalez,REF82999239,0.0,1533.47,93051.35
2015-06-30,2015-06-30,"Invoice payment - Mullins, Buckley and Hahn",REF90093677,0.0,931.23,93982.58
2015-06-30,2015-06-30,"Payment from Nelson, Parks and Campbell",REF53683115,0.0,1790.04,95772.62
2015-07-04,2015-07-04,Vehicle Maintenance expense,REF46532535,220.58,0.0,95552.04
2015-07-07,2015-07-07,Subcontractors expense,REF29691598,1051.2,0.0,94500.84
2015-07-08,2015-07-08,Fuel purchase,REF11522483,333.79,0.0,94167.05
2015-07-12,2015-07-12,Fuel purchase,REF72232752,473.67,0.0,93693.38
2015-07-12,2015-07-12,Safety Equipment expense,REF39083048,106.53,0.0,93586.85
2015-07-15,2015-07-15,Business insurance premium,REF66081083,237.73,0.0,93349.12
2015-07-15,2015-07-15,Payment from Roman-Gonzalez,REF14869109,0.0,1383.63,94732.75
2015-07-15,2015-07-15,"Project payment - Mullins, Buckley and Hahn",REF28349426,0.0,970.37,95703.12
2015-07-15,2015-07-15,"Payment from Nelson, Parks and Campbell",REF41761912,0.0,1047.61,96750.73
2015-07-15,2015-07-15,Invoice payment - Porter Inc,REF51708993,0.0,921.71,97672.44
2015-07-15,2015-07-15,Service payment - Abbott-Gomez,REF99571936,0.0,1285.84,98958.28
2015-07-18,2015-07-18,Tools expense,REF70126237,114.07,0.0,98844.21
2015-07-24,2015-07-24,Business materials,REF90011142,919.28,0.0,97924.93
2015-07-25,2015-07-25,Business materials,REF34613068,699.83,0.0,97225.1
2015-07-27,2015-07-27,Fuel purchase,REF17463781,434.75,0.0,96790.35
2015-07-30,2015-07-30,Service payment - Abbott-Gomez,REF44143119,0.0,1486.36,98276.71
2015-07-30,2015-07-30,Payment from Porter Inc,REF38662993,0.0,880.38,99157.09
2015-07-30,2015-07-30,"Invoice payment - Mullins, Buckley and Hahn",REF51312510,0.0,1060.17,100217.26
2015-07-30,2015-07-30,Project payment - Roman-Gonzalez,REF16443594,0.0,1404.24,101621.5
2015-07-30,2015-07-30,"Project payment - Nelson, Parks and Campbell",REF99727266,0.0,1132.57,102754.07
2015-08-07,2015-08-07,Fuel purchase,REF82272120,395.66,0.0,102358.41
2015-08-09,2015-08-09,Business materials,REF28892275,1217.64,0.0,101140.77
2015-08-10,2015-08-10,Fuel purchase,REF70933056,411.31,0.0,100729.46
2015-08-11,2015-08-11,Fuel purchase,REF63260226,462.79,0.0,100266.67
2015-08-12,2015-08-12,Tools expense,REF16872198,154.0,0.0,100112.67
2015-08-14,2015-08-14,Fuel purchase,REF24341587,389.21,0.0,99723.46
2015-08-15,2015-08-15,Payment from Roman-Gonzalez,REF79981556,0.0,1325.91,101049.37
2015-08-15,2015-08-15,Business insurance premium,REF73248388,236.51,0.0,100812.86
2015-08-15,2015-08-15,"Project payment - Mullins, Buckley and Hahn",REF49453230,0.0,946.78,101759.64
2015-08-15,2015-08-15,Invoice payment - Abbott-Gomez,REF53674286,0.0,1969.58,103729.22
2015-08-15,2015-08-15,Project payment - Porter Inc,REF19466858,0.0,715.43,104444.65
2015-08-18,2015-08-18,Business materials,REF70996578,517.41,0.0,103927.24
2015-08-22,2015-08-22,Business materials,REF99742211,1508.88,0.0,102418.36
2015-08-23,2015-08-23,Fuel purchase,REF77589836,21.16,0.0,102397.2
2015-08-27,2015-08-27,Business materials,REF47903990,936.97,0.0,101460.23
2015-08-30,2015-08-30,Business materials,REF25879324,1333.89,0.0,100126.34
2015-08-30,2015-08-30,Payment from Abbott-Gomez,REF30800796,0.0,1442.72,101569.06
2015-08-30,2015-08-30,Payment from Porter Inc,REF70888236,0.0,682.86,102251.92
2015-08-30,2015-08-30,"Invoice payment - Nelson, Parks and Campbell",REF33234962,0.0,1203.87,103455.79
2015-08-30,2015-08-30,Service payment - Roman-Gonzalez,REF70477257,0.0,1309.25,104765.04
2015-09-04,2015-09-04,Business materials,REF60187892,1166.97,0.0,103598.07
2015-09-06,2015-09-06,Tools expense,REF88750286,90.91,0.0,103507.16
2015-09-13,2015-09-13,Fuel purchase,REF36754043,522.54,0.0,102984.62
2015-09-13,2015-09-13,Vehicle Maintenance expense,REF73130083,220.44,0.0,102764.18
2015-09-14,2015-09-14,Business materials,REF25622925,1181.2,0.0,101582.98
2015-09-15,2015-09-15,Project payment - Porter Inc,REF11998993,0.0,686.48,102269.46
2015-09-15,2015-09-15,Business insurance premium,REF11537424,234.31,0.0,102035.15
2015-09-15,2015-09-15,"Service payment - Nelson, Parks and Campbell",REF77869441,0.0,1210.48,103245.63
2015-09-15,2015-09-15,Project payment - Roman-Gonzalez,REF65994838,0.0,1207.11,104452.74
2015-09-15,2015-09-15,"Project payment - Mullins, Buckley and Hahn",REF83563688,0.0,1116.24,105568.98
2015-09-15,2015-09-15,Fuel purchase,REF43146151,381.28,0.0,105187.7
2015-09-17,2015-09-17,Business materials,REF93356328,982.55,0.0,104205.15
2015-09-20,2015-09-20,Tools expense,REF23320937,170.44,0.0,104034.71
2015-09-21,2015-09-21,Business materials,REF29639500,1218.78,0.0,102815.93
2015-09-21,2015-09-21,Permits Licenses expense,REF11044551,61.34,0.0,102754.59
2015-09-22,2015-09-22,Subcontractors expense,REF25511555,1299.23,0.0,101455.36
2015-09-23,2015-09-23,Safety Equipment expense,REF16636707,27.14,0.0,101428.22
2015-09-23,2015-09-23,Fuel purchase,REF47339570,542.63,0.0,100885.59
2015-09-27,2015-09-27,Business materials,REF74304213,811.54,0.0,100074.05
2015-09-30,2015-09-30,Invoice payment - Porter Inc,REF55812329,0.0,869.06,100943.11
2015-09-30,2015-09-30,Invoice payment - Roman-Gonzalez,REF69674893,0.0,864.99,101808.1
2015-09-30,2015-09-30,Business materials,REF79743352,848.11,0.0,100959.99
2015-09-30,2015-09-30,Project payment - Abbott-Gomez,REF56511950,0.0,1052.29,102012.28
2015-09-30,2015-09-30,"Project payment - Nelson, Parks and Campbell",REF33910413,0.0,1477.8,103490.08
2015-09-30,2015-09-30,"Project payment - Mullins, Buckley and Hahn",REF68736293,0.0,1094.15,104584.23
2015-10-01,2015-10-01,Equipment Rental expense,REF85874364,356.25,0.0,104227.98
2015-10-02,2015-10-02,Subcontractors expense,REF99777823,748.69,0.0,103479.29
2015-10-03,2015-10-03,Tools expense,REF72298187,118.91,0.0,103360.38
2015-10-05,2015-10-05,Fuel purchase,REF34720757,266.07,0.0,103094.31
2015-10-06,2015-10-06,Business materials,REF16865597,780.91,0.0,102313.4
2015-10-07,2015-10-07,Fuel purchase,REF10040144,315.0,0.0,101998.4
2015-10-08,2015-10-08,Safety Equipment expense,REF63485375,98.11,0.0,101900.29
2015-10-08,2015-10-08,Business materials,REF41933311,536.08,0.0,101364.21
2015-10-09,2015-10-09,Business materials,REF15657471,562.46,0.0,100801.75
2015-10-10,2015-10-10,Vehicle Maintenance expense,REF44350095,179.39,0.0,100622.36
2015-10-11,2015-10-11,Tools expense,REF61863538,112.26,0.0,100510.1
2015-10-12,2015-10-12,Permits Licenses expense,REF62416945,72.97,0.0,100437.13
2015-10-12,2015-10-12,Equipment Rental expense,REF45953449,280.85,0.0,100156.28
2015-10-15,2015-10-15,"Service payment - Nelson, Parks and Campbell",REF88886963,0.0,1079.73,101236.01
2015-10-15,2015-10-15,Project payment - Roman-Gonzalez,REF59656323,0.0,669.48,101905.49
2015-10-15,2015-10-15,Invoice payment - Porter Inc,REF10896686,0.0,694.74,102600.23
2015-10-15,2015-10-15,Business insurance premium,REF87426424,214.45,0.0,102385.78
2015-10-15,2015-10-15,"Project payment - Mullins, Buckley and Hahn",REF15804897,0.0,757.66,103143.44
2015-10-24,2015-10-24,Fuel purchase,REF27066140,319.22,0.0,102824.22
2015-10-26,2015-10-26,Fuel purchase,REF92975980,300.35,0.0,102523.87
2015-10-28,2015-10-28,Equipment Rental expense,REF47103527,304.79,0.0,102219.08
2015-10-29,2015-10-29,Fuel purchase,REF26131374,304.89,0.0,101914.19
2015-10-29,2015-10-29,Vehicle Maintenance expense,REF18624724,83.54,0.0,101830.65
2015-10-30,2015-10-30,Payment from Abbott-Gomez,REF76377018,0.0,1052.58,102883.23
2015-10-30,2015-10-30,Invoice payment - Roman-Gonzalez,REF46762649,0.0,1084.61,103967.84
2015-10-30,2015-10-30,"Project payment - Nelson, Parks and Campbell",REF27249880,0.0,1224.4,105192.24
